county,farm_name,livestock_name,livestock_type,head_count,farm_address,latitude,longitude,outbreak_date,livestock_code
영암군,이희경,오리,육용오리,,전라남도 영암군 시종면 신연리,34.9058522793149,126.591285433521,20110107,416230
영암군,이은주,오리,육용오리,,전라남도 영암군 도포면 원항리,34.8237704262066,126.607475468266,20110109,416230
영암군,해바레농장,오리,종오리,,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,20110120,416210
영암군,주찬형,오리,육용오리,,전라남도 영암군 시종면 신연리,34.9058522793149,126.591285433521,20110107,416230
영암군,마재열,오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20110105,416230
영암군,이만섭,오리,육용오리,,전라남도 영암군 시종면 신연리,34.9058522793149,126.591285433521,20110107,416230
영암군,양영숙,오리,육용오리,,전라남도 영암군 도포면 구학리,34.8496588049377,126.638952631839,20110109,416230
영암군,임오현,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20110109,416230
영암군,정형훈,오리,육용오리,,전라남도 영암군 군서면 해창리,34.8124693960473,126.64592173688,20110111,416230
영암군,조희범,오리,종오리,,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,20150526,416210
영암군,마광하1,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20150601,416230
영암군,강광조,오리,육용오리,,전라남도 영암군 신북면 월지리,34.8804608602042,126.636367793905,20150601,416230
영암군,진성축산,오리,종오리,20065.0,전라남도 영암군 덕진면 금강리,34.8338853600146,126.68893796727,20150613,416210
영암군,구희문,오리,육용오리,,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,20141010,416230
영암군,백관순,오리,육용오리,,전라남도 영암군 시종면 신흥리,34.914820221611,126.610224732637,20141202,416230
영암군,최현열,오리,육용오리,,전라남도 영암군 신북면 행정리,34.8794605112525,126.66205517285,20150608,416230
영암군,삼도리농장,오리,육용오리,10000.0,전라남도 영암군 신북면 월평리,34.885689660395,126.681610605036,20170103,416230
영암군,가나안 농장,오리,육용오리,16000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,20161227,416230
영암군,나영농장,오리,종오리,16807.0,전라남도 영암군 시종면 신흥리,34.914820221611,126.610224732637,20210206,416210
영암군,승승농장,오리,육용오리,9400.0,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20201205,416230
영암군,,오리,육용오리,,전라남도 영암군 덕진면 용산리,34.8274649708085,126.654637630414,20201213,416230
영암군,이형임,오리,종오리,,전라남도 영암군 덕진면 장선리,34.8345251037493,126.678440552417,20171227,416210
영암군,선일농장,오리,육용오리,14200.0,전라남도 영암군 덕진면 노송리,34.819187537883,126.73235147469,20210108,416230
영암군,우도농장,오리,육용오리,35000.0,전라남도 영암군 덕진면 용산리,34.8274649708085,126.654637630414,20201213,416230
영암군,,오리,육용오리,,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20171221,416230
영암군,강성윤(양점희),오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20171230,416230
영암군,,오리,산란오리,,전라남도 영암군 신북면 유곡리,34.9053531862656,126.686664184283,20171211,416240
영암군,학동농장,오리,육용오리,19300.0,전라남도 영암군 신북면 학동리,34.9357378432105,126.686890183891,20230106,416230
영암군,농업회사 법인 주식회사 은강,오리,육용오리,35000.0,전라남도 영암군 군서면 양장리,34.7957203218929,126.599115876312,20220115,416230
영암군,최숙희,닭,토종닭,,전라남도 영암군 군서면 월곡리,34.7778927580101,126.662915582224,20241125,415002
영암군,현대농장,닭,육계,,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20211222,415006
영암군,,오리,종오리,,전라남도 영암군 신북면 유곡리,34.9053531862656,126.686664184283,20211220,416210
영암군,건숙농장,오리,육용오리,17000.0,전라남도 영암군 금정면 안노리,34.8841276463677,126.763404438387,20230415,416230
영암군,참살이농장,닭,산란계,92000.0,전라남도 영암군 서호면 태백리,34.7984191381216,126.549142353541,20221209,415003
영암군,옥주농장,닭,산란계,36000.0,전라남도 영암군 삼호읍 난전리,34.7406454684093,126.435654367723,20211206,415003
영암군,승호농장,닭,육계,100000.0,전라남도 영암군 시종면 옥야리,34.8949040472415,126.586504075567,20221211,415006
영암군,,오리,육용오리,,전라남도 영암군 시종면 봉소리,34.8455258664918,126.579206944984,20221212,416230
영암군,태양농장,닭,산란계,64904.0,전라남도 영암군 삼호읍 동호리,34.753142888699,126.509848392679,20221212,415003
영암군,해종축산,오리,육용오리,15000.0,전라남도 영암군 도포면 원항리,34.8237704262066,126.607475468266,20251227,416230
영암군,유피월롱농장,오리,육용오리,23000.0,전라남도 영암군 시종면 월롱리,34.8845154621286,126.610227858592,20251209,416230
영암군,목원농장,오리,육용오리,18900.0,전라남도 영암군 시종면 신학리,34.8269111911906,126.573289463958,20231214,416230
영암군,겨레농장,오리,육용오리,25000.0,전라남도 영암군 군서면 도장리,34.8094154867299,126.631368674071,20231223,416230
장성군,,닭,산란계,,전라남도 장성군 남면 마령리,35.2419248115843,126.766900793905,20161203,415003
장성군,앨리스덕,오리,종오리,,전라남도 장성군 삼계면 상도리,35.2467349816655,126.700048688033,20201211,416210
장흥군,조광재,오리,육용오리,,전라남도 장흥군 부산면 호계리,34.7233386796755,126.930751203039,20140328,416230
장흥군,임영심,오리,육용오리,,전라남도 장흥군 장평면 청용리,34.8133070448975,126.9441412286,20141029,416230
장흥군,문희권,오리,육용오리,,전라남도 장흥군 장평면 기동리,34.8054732290249,126.967446120104,20110111,416230
장흥군,믿음오리농장,오리,육용오리,12000.0,전라남도 장흥군 장평면 기동리 712번지 1호,34.8052998609895,126.955171299363,20210322,416230
장흥군,김제이,오리,육용오리,,전라남도 장흥군 용산면 풍길리,34.6133271505259,126.976134901787,20170402,416230
장흥군,부드리 오리농장,오리,육용오리,15000.0,"전라남도 장흥군 장평면 양촌리 88-14,88-16,88-17,88-18,88-19,88-20,88-23,88-24,-25,-26,-174",34.7841852209098,126.973211025365,20210407,416230
장흥군,김준모,오리,육용오리,,전라남도 장흥군 부산면 기동리,34.7218686747792,126.915393681713,20170317,416230
장흥군,위인순,오리,육용오리,,전라남도 장흥군 부산면 기동리,34.7218686747792,126.915393681713,20170318,416230
장흥군,위재열,오리,육용오리,,전라남도 장흥군 부산면 기동리,34.7218686747792,126.915393681713,20170318,416230
장흥군,2농장,오리,육용오리,,전라남도 장흥군 용산면 풍길리,34.6133271505259,126.976134901787,20170325,416230
장흥군,,오리,육용오리,16000.0,전라남도 장흥군 회진면 회진리 2166번지 1호 2166-2,34.4822310970459,126.929618580296,20180111,416230
장흥군,1농장,오리,육용오리,,전라남도 장흥군 용산면 풍길리,34.6133271505259,126.976134901787,20170324,416230
장흥군,정명희,오리,육용오리,,전라남도 장흥군 장평면 청용리,34.8133070448975,126.9441412286,20141026,416230
장흥군,풍년오리농장,오리,육용오리,14000.0,전라남도 장흥군 부산면 기동리 345번지 6호,34.7217286680792,126.915501252403,20230415,416230
장흥군,대한농장,오리,육용오리,10000.0,전라남도 장흥군 부산면 기동리 345번지 5호,34.7217286680792,126.915501252403,20221116,416230
장흥군,김순자,오리,육용오리,,전라남도 장흥군 회진면 회진리,34.4822310970459,126.929618580296,20231222,416230
진도군,,오리,종오리,,전라남도 진도군 의신면 창포리,34.4322002162637,126.272255035271,20161224,416210
함평군,송미정,오리,종오리,,전라남도 함평군 월야면 외치리,35.1765416191477,126.6604394312,20140315,416210
함평군,김기룡,오리,육용오리,,전라남도 함평군 월야면 외치리,35.1765416191477,126.6604394312,20140727,416230
함평군,김기용,오리,종오리,,전라남도 함평군 월야면 외치리,35.1765416191477,126.6604394312,20140321,416210
함평군,김기용,오리,육용오리,,전라남도 함평군 월야면 외치리,35.1765416191477,126.6604394312,20140731,416230
함평군,이화신,오리,육용오리,,전라남도 함평군 신광면 가덕리,35.1322941684326,126.491897242231,20140224,416230
함평군,안압농장,오리,육용오리,,전라남도 함평군 나산면 삼축리,35.1212980959952,126.608616202663,20210125,416230
함평군,한가족농장,닭,산란계,,전라남도 함평군 엄다면 송로리,35.014885808391,126.51012806294,20221205,415003
함평군,초동농장(법인),닭,산란계,,전라남도 함평군 함평읍 만흥리,35.0504476230545,126.475875624997,20221204,415003
함평군,하느리농원,오리,종오리,,전라남도 함평군 함평읍 진양리,35.0935253000698,126.49539714603,20250202,416210
함평군,아침농장,닭,산란계,,전라남도 함평군 함평읍 가동리,35.0816922411581,126.476675875517,20221213,415003
함평군,하느리농원,오리,종오리,,전라남도 함평군 함평읍 진양리,35.0935253000698,126.49539714603,20221219,416210
해남군,달봉오리(영농법인).허성수,오리,종오리,,전라남도 해남군 송지면 마봉리,34.3606268728,126.550847919734,20140126,416210
해남군,박천환,오리,육용오리,,전라남도 해남군 마산면 송석리,34.6128268391643,126.620839534979,20140219,416230
해남군,하지명,오리,육용오리,,전라남도 해남군 화산면 관동리,34.4730104725205,126.471601409068,20170101,416230
해남군,승일농장,닭,산란계,,전라남도 해남군 산이면 금송리,34.6247367646606,126.494596701888,20161117,415003
해남군,박천환,오리,육용오리,,전라남도 해남군 마산면 송석리,34.6128268391643,126.620839534979,20170225,416230
해남군,박승신,오리,육용오리,,전라남도 해남군 마산면 송석리,34.6128268391643,126.620839534979,20170223,416230
해남군,해*농장,오리,육용오리,35000.0,전라남도 해남군 송지면 해원리,34.3923743860708,126.543457786662,20221214,416230
화순군,김판수,닭,토종닭,,전라남도 화순군 북면 송단리,35.182870491217,127.173921721823,20141029,415002
화순군,김용필,오리,육용오리,,전라남도 화순군 청풍면 대비리,34.895715126599,126.94783589053,20110109,416230
고창군,정동복,오리,종오리,,전라북도 고창군 신림면 무림리,35.4948141098713,126.712848402026,20140116,416210
고창군,원해순,오리,육용오리,,전라북도 고창군 신림면 벽송리,35.4728947554262,126.67734691634,20140122,416230
고창군,한옥숙,오리,육용오리,,전라북도 고창군 해리면 사반리,35.4799838105094,126.490507609482,20140121,416230
고창군,한웅도,오리,종오리,,전라북도 고창군 해리면 왕촌리,35.4722003820304,126.515060424086,20140127,416210
고창군,유철후,오리,육용오리,,전라북도 고창군 고수면 인성리,35.404427760928,126.64410509804,20140415,416230
고창군,나승엽,오리,육용오리,,전라북도 고창군 고수면 장두리,35.3909909704209,126.660410276391,20140416,416230
고창군,광산농장,닭,산란계,32000.0,전라북도 고창군 고수면 장두리 547번지 6호,35.3909909704209,126.660410276391,20140422,415003
고창군,고광석,오리,육용오리,,전라북도 고창군 흥덕면 용반리,35.5643613147577,126.706542531045,20140122,416230
고창군,서복수,오리,육용오리,,전라북도 고창군 부안면 운양리,35.4788923543102,126.675440933459,20140125,416230
고창군,김병수,오리,육용오리,,전라북도 고창군 흥덕면 사천리,35.5050631068527,126.690709748507,20140125,416230
고창군,김영춘,메추리,,,전라북도 고창군 아산면 반암리,35.4845609738006,126.61120027765,20110124,416400
고창군,,오리,육용오리,,전라북도 고창군 신림면 무림리,35.4948141098713,126.712848402026,20161213,416230
고창군,유영우,오리,육용오리,,전라북도 고창군 아산면 학전리,35.4490913912414,126.598668737389,20170302,416230
고창군,오경열,오리,육용오리,,전라북도 고창군 성송면 학천리,35.3752709047951,126.653697231574,20170313,416230
고창군,상성 농장,오리,육용오리,28000.0,전라북도 고창군 흥덕면 사천리 813번지,35.5034672446923,126.68070549952,20201217,416230
고창군,야곱농장,오리,육용오리,31000.0,전라북도 고창군 아산면 성산리 1333번지 3호,35.4420136684699,126.587778195752,20210128,416230
고창군,이현숙농장,오리,육용오리,12700.0,전라북도 고창군 고수면 봉산리 1415번지 1호,35.4204700597477,126.668211143,20210101,416230
고창군,,오리,육용오리,,전라북도 고창군 아산면 성산리,35.4420136684699,126.587778195752,20170304,416230
고창군,이병문2,오리,육용오리,,전라북도 고창군 무장면 목우리,35.4113201857881,126.613335931626,20170309,416230
고창군,서영채,오리,육용오리,,전라북도 고창군 아산면 학전리,35.4490913912414,126.598668737389,20170302,416230
고창군,성산농장,닭,산란계,86000.0,전라북도 고창군 아산면 구암리 419번지,35.4794767140481,126.595352920304,20170306,415003
고창군,배종율,오리,육용오리,,전라북도 고창군 아산면 성산리,35.4420136684699,126.587778195752,20170228,416230
고창군,김형호,오리,육용오리,,전라북도 고창군 흥덕면 치룡리,35.5297752343959,126.708908962045,20171119,416230
고창군,명사십리52,오리,육용오리,8300.0,전라북도 고창군 해리면 라성리 1308번지,35.4697603765171,126.472140140171,20221202,416230
고창군,사창축산,오리,육용오리,,전북특별자치도 고창군 부안면 사창리,35.4917252725968,126.670826808168,20251224,416230
군산시,찬미청둥오리,오리,육용오리,,전라북도 군산시 서수면 마룡리,36.0047998340529,126.879070405191,20150306,416230
군산시,최희봉,닭,토종닭,,전라북도 군산시 서수면 축동리,36.0077040884668,126.855107230563,20170606,415002
군산시,김동곤,닭,토종닭,,전라북도 군산시 옥산면 쌍봉리,35.949621977766,126.752035795522,20170613,415002
군산시,김향숙,닭,토종닭,,전라북도 군산시 옥산면 옥산리,35.9370258537045,126.741591474857,20170613,415002
군산시,이광수,닭,토종닭,,전라북도 군산시 회현면 월연리,35.8942101398233,126.725594983249,20170613,415002
군산시,문광연,닭,토종닭,,전라북도 군산시 옥산면 남내리,35.9390683800126,126.761785802952,20170613,415002
군산시,안혜경,닭,토종닭,,전라북도 군산시 옥구읍 옥정리,35.9361784145909,126.699651171617,20170611,415002
군산시,나포농장,닭,토종닭,,전북특별자치도 군산시 나포면 부곡리,35.999561190878,126.830810951235,20250208,415002
김제시,최복동,메추리,,,전라북도 김제시 공덕면 마현리,35.8852960356535,126.924052609317,20061211,416400
김제시,유병연,닭,산란계,,전라북도 김제시 용지면 용암리,35.8311908815765,126.971463814034,20080403,415003
김제시,장금남,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20080412,415003
김제시,김종락,닭,산란계,,전라북도 김제시 용지면 용암리,35.8311908815765,126.971463814034,20080412,415003
김제시,조이순,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20080412,415003
김제시,최강석,닭,산란계,,전라북도 김제시 용지면 용암리,35.8311908815765,126.971463814034,20080412,415003
김제시,병수농장,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20080412,415003
김제시,김종성,닭,기타,,전라북도 김제시 금산면 청도리,35.7379529914138,127.04131723752,20080417,415099
김제시,박광식,닭,산란계,,전라북도 김제시 용지면 구암리,35.85821193289,126.95289002104,20080418,415003
김제시,나상용,닭,기타,,전라북도 김제시 백구면 마산리,35.8848799739919,126.992074825963,20080418,415099
김제시,"이영무(정미숙,두옥동)",닭,기타,,전라북도 김제시 금구면 하신리,35.7761735391831,126.990099292457,20080423,415099
김제시,김종범,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150401,415003
김제시,염순자,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150401,415003
김제시,조병봉,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150401,415003
김제시,장금남(장혁진),닭,산란계,,전라북도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20150401,415003
김제시,혜훈농장,닭,산란계,,전북특별자치도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150408,415003
김제시,안정희농장,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150408,415003
김제시,서병문,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20150408,415003
김제시,전점배,닭,산란계,,전라북도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20150408,415003
김제시,강민영,닭,산란계,,전라북도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20150414,415003
김제시,미래농장,닭,산란계,,전라북도 김제시 용지면 장신리,35.8613310448278,126.982630890996,20150414,415003
김제시,인영농장(김영순1),닭,산란계,,전라북도 김제시 용지면 장신리,35.8613310448278,126.982630890996,20150420,415003
김제시,황양주,오리,종오리,,전라북도 김제시 용지면 반교리,35.8371057311901,126.956134422779,20140219,416210
김제시,오정근,오리,육용오리,,전라북도 김제시 공덕면 동계리,35.8985388641077,126.915741248938,20140224,416230
김제시,전계영,오리,육용오리,,전라북도 김제시 청하면 장산리,35.8874067659293,126.841088410246,20140307,416230
김제시,조정현,오리,종오리,,전라북도 김제시 금구면 용지리,35.7901147122648,127.002353930372,20141117,416210
김제시,김용학,오리,육용오리,,전라북도 김제시 금구면 낙성리,35.8041671111337,127.005739822075,20141119,416230
김제시,김재훈,오리,육용오리,,전라북도 김제시 금구면 용지리,35.7901147122648,127.002353930372,20141124,416230
김제시,,닭,산란계,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20161224,415003
김제시,박의사농장,오리,육용오리,,전북특별자치도 김제시 공덕면 회룡리,35.8889101810812,126.878223493116,20161216,416230
김제시,서병문,닭,산란계,,전라북도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20161226,415003
김제시,"노정애1(김삼철,김훈)",닭,비분류,,전라북도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20161227,415098
김제시,,오리,육용오리,,전라북도 김제시 금구면 용지리,35.7901147122648,127.002353930372,20161124,416230
김제시,,오리,육용오리,,전라북도 김제시 공덕면 회룡리,35.8889101810812,126.878223493116,20210116,416230
김제시,오리박사농원,오리,육용오리,,전북특별자치도 김제시 만경읍 대동리,35.8529614138058,126.849893941144,20210117,416230
김제시,천광만,닭,산란계,,전라북도 김제시 공덕면 공덕리,35.8743008920661,126.908697668952,20170209,415003
김제시,농업회사법인(주)제이디팜(김제지점),오리,종오리,,전라북도 김제시 금산면 용산리,35.748955592243,127.001963546487,20220130,416210
김제시,효창오리,오리,육용오리,,전북특별자치도 김제시 용지면 봉의리,35.8713234705446,126.953130295678,20231215,416230
김제시,푸른농장,닭,산란계,,전북특별자치도 김제시 용지면 장신리,35.8613310448278,126.982630890996,20231212,415003
김제시,박의사농장,오리,육용오리,,전북특별자치도 김제시 공덕면 회룡리,35.8889101810812,126.878223493116,20241206,416230
김제시,대박4농장,닭,일괄,,전북특별자치도 김제시 용지면 용수리,35.8424167017797,126.997051229037,20231214,415001
김제시,동현농장,닭,산란계,,전라북도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20231214,415003
김제시,태영농장,닭,산란계,,전북특별자치도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20231214,415003
김제시,미송농장,닭,비분류,,전북특별자치도 김제시 용지면 용암리,35.8311908815765,126.971463814034,20231214,415098
김제시,하나농장,닭,산란계,,전북특별자치도 김제시 용지면 신정리,35.8438815148663,126.975634557327,20231215,415003
김제시,정정언,닭,산란계,,전라북도 김제시 용지면 예촌리,35.8535479173682,126.966221669613,20231215,415003
김제시,대성농장,오리,기타,,전북특별자치도 김제시 부량면 대평리,35.7334774189888,126.840223076392,20231219,416299
김제시,용성에그팜,닭,산란계,,전라북도 김제시 용지면 용암리,35.8311908815765,126.971463814034,20231209,415003
김제시,혜지경농장,오리,육용오리,,전북특별자치도 김제시 공덕면 동계리,35.8985388641077,126.915741248938,20250106,416230
김제시,서가네알농장,닭,산란계,,전북특별자치도 김제시 공덕면 황산리,35.8690506770043,126.927970119271,20250131,415003
김제시,은성축산,닭,산란계,,전북특별자치도 김제시 공덕면 동계리,35.8985388641077,126.915741248938,20260224,415003
김제시,백산농장,닭,비분류,,전북특별자치도 김제시 백산면 수록리,35.8581049670364,126.87091939244,20260310,415098
김제시,현농장,닭,비분류,,전북특별자치도 김제시 용지면 예촌리,35.8535479173682,126.966221669613,20260316,415098
김제시,진성농장,닭,산란계,,전북특별자치도 김제시 용지면 장신리,35.8613310448278,126.982630890996,20260318,415003
김제시,사계절양계장,닭,산란계,,전북특별자치도 김제시 백산면 상리,35.8488243695767,126.924468203242,20250210,415003
김제시,진성농장,닭,산란계,,전북특별자치도 김제시 용지면 장신리,35.8613310448278,126.982630890996,20241223,415003
남원시,호남농장,오리,육용오리,,전라북도 남원시 주생면 중동리,35.3921071307516,127.346458381458,20201225,416230
남원시,소은농장,오리,육용오리,,전라북도 남원시 사매면 관풍리,35.4882838560558,127.376708761449,20201224,416230
남원시,범이동이농장,오리,육용오리,,전라북도 남원시 송동면 흑송리,35.3745403639131,127.34583745272,20221226,416230
남원시,농업회사법인토닥토닥유한회사,닭,비분류,,전북특별자치도 남원시 주생면 지당리,35.3814379924428,127.332743839882,20251215,415098
부안군,정영희,오리,육용오리,,전라북도 부안군 줄포면 신리,35.582888001814,126.70055239562,20140117,416230
부안군,박상철,오리,육용오리,,전라북도 부안군 줄포면 신리,35.582888001814,126.70055239562,20140118,416230
부안군,오선임,오리,육용오리,,전라북도 부안군 줄포면 신리,35.582888001814,126.70055239562,20140121,416230
부안군,조순덕,오리,육용오리,,전라북도 부안군 줄포면 신리,35.582888001814,126.70055239562,20140121,416230
부안군,김태식,오리,육용오리,,전라북도 부안군 줄포면 줄포리,35.5889408063492,126.675381371877,20140122,416230
부안군,변운섭,오리,기타,,전라북도 부안군 계화면 양산리,35.7786703291592,126.715211199346,20140128,416299
부안군,조순덕,오리,육용오리,,전라북도 부안군 줄포면 신리,35.582888001814,126.70055239562,20140122,416230
부안군,박영찬,오리,육용오리,,전라북도 부안군 동진면 동전리,35.7650007512342,126.756626398559,20150202,416230
부안군,김창수,오리,육용오리,,전라북도 부안군 동진면 동전리,35.7650007512342,126.756626398559,20150209,416230
부안군,박옥희,오리,육용오리,,전라북도 부안군 줄포면 우포리,35.5780220374525,126.679904592697,20140124,416230
부안군,이용건,오리,육용오리,,전라북도 부안군 줄포면 파산리,35.6049329543389,126.712133244593,20140124,416230
부안군,강상진,오리,육용오리,,전라북도 부안군 줄포면 장동리,35.5901088975601,126.690462434825,20140125,416230
부안군,오봉헌(아들),오리,육용오리,,전라북도 부안군 줄포면 난산리,35.5879383677386,126.716762074154,20140127,416230
부안군,조경래,오리,종오리,,전라북도 부안군 줄포면 파산리,35.6049329543389,126.712133244593,20140127,416210
부안군,고광석,오리,육용오리,,전라북도 부안군 줄포면 파산리,35.6049329543389,126.712133244593,20140127,416230
부안군,김성태,오리,육용오리,,전라북도 부안군 줄포면 파산리,35.6049329543389,126.712133244593,20140127,416230
부안군,이수경,오리,육용오리,,전라북도 부안군 줄포면 파산리,35.6049329543389,126.712133244593,20140127,416230
부안군,유병채농장,오리,육용오리,17000.0,전북특별자치도 부안군 계화면 양산리 2563번지 7호 외 1필,35.7786703291592,126.715211199346,20140130,416230
부안군,박영찬,오리,육용오리,,전라북도 부안군 동진면 동전리,35.7650007512342,126.756626398559,20140131,416230
부안군,지정식(전경집),오리,육용오리,,전라북도 부안군 동진면 동전리,35.7650007512342,126.756626398559,20140206,416230
부안군,,오리,종오리,,전라북도 부안군 줄포면 대동리,35.6062177068607,126.695079787349,20161213,416210
부안군,,오리,육용오리,,전라북도 부안군 줄포면 장동리,35.5901088975601,126.690462434825,20161214,416230
부안군,,오리,육용오리,,전라북도 부안군 계화면 양산리,35.7786703291592,126.715211199346,20170111,416230
부안군,,오리,육용오리,,전라북도 부안군 주산면 사산리,35.658017776031,126.68998856429,20210210,416230
부안군,진서1농장,오리,종오리,10800.0,전북특별자치도 부안군 진서면 운호리 238번지 11호 진서종계장,35.6027987415192,126.537334026081,20210105,416210
부안군,정인농장,오리,육용오리,56000.0,전북특별자치도 부안군 줄포면 신리 747번지 외 6필지,35.5790120109396,126.702342954281,20210101,416230
부안군,금복주농장,오리,육용오리,20000.0,"전북특별자치도 부안군 주산면 홍해송천길 98, 1-7동",35.696470052927,126.716825839258,20220126,416230
부안군,평교 종계장,닭,종계,14000.0,전북특별자치도 부안군 부안읍 신흥리 산 82번지 1호,35.69663627139263,126.72666127915986,20220205,415005
부안군,다산1농장,오리,종오리,5500.0,전북특별자치도 부안군 진서면 진서리 1273번지 6호,35.6039346669402,126.607529187607,20211228,416210
부안군,모리아팜,오리,육용오리,29500.0,전북특별자치도 부안군 줄포면 장동리 862번지 3호,35.5919062791986,126.691739027798,20231216,416230
부안군,태양농장,오리,기타,40000.0,"전북특별자치도 부안군 줄포면 우포리 593번지 3호 외5필지(593-4,5,6,7,8)",35.5781486434518,126.691967718767,20231216,416299
부안군,도담농장,오리,육용오리,135233.0,전북특별자치도 부안군 동진면 안성리 1852번지 3호 외 1필지(1852-2),35.7798645389427,126.744516585718,20250110,416230
부안군,천우농장,오리,육용오리,10500.0,"전북특별자치도 부안군 계화면 궁안리 1064번지 외 2필지(1065, 1065-1)",35.7488647071802,126.673810534076,20250201,416230
부안군,금판오리농장,오리,육용오리,62000.0,"전북특별자치도 부안군 백산면 금판리 817번지 1호 외 3필지(817-3, 4, 802-11)",35.7374005727872,126.793402111824,20241213,416230
부안군,진성농장,오리,육용오리,25000.0,전북특별자치도 부안군 주산면 백석리 51번지 8호 8-13동,35.6864003977273,126.708570855698,20241218,416230
부안군,신지농장,오리,육용오리,40000.0,전북특별자치도 부안군 하서면 언독리 386번지 4호,35.7222909174532,126.676795351001,20241227,416230
순창군,정병근,오리,육용오리,,전라북도 순창군 동계면 현포리,35.4402372065355,127.237753314741,20080417,416230
순창군,이장우,오리,육용오리,,전라북도 순창군 동계면 현포리,35.4402372065355,127.237753314741,20140312,416230
순창군,주중택,오리,육용오리,,전라북도 순창군 동계면 관전리,35.4498141860078,127.235190773161,20140307,416230
순창군,조점순,닭,토종닭,,전라북도 순창군 구림면 화암리,35.4419892630185,127.077824022843,20170613,415002
순창군,태림농장,닭,산란계,,전라북도 순창군 유등면 오교리,35.3774903935948,127.184392579618,20221105,415003
완주군,이병관,닭,토종닭,,전라북도 완주군 삼례읍 신금리,35.921986437832,127.093032408753,20170613,415002
완주군,허청일,닭,토종닭,,전라북도 완주군 구이면 계곡리,35.6755129414239,127.109592649225,20170611,415002
완주군,주식회사유피에프앤피농업회사법인,오리,종오리,,전라북도 완주군 이서면 이문리,35.8325280818773,127.003492930309,20231212,416210
익산시,태진 농장,닭,원종계,,전라북도 익산시 함열읍 석매리,36.0549198121404,126.961856195476,20061125,415004
익산시,유두환,닭,원종계,,전라북도 익산시 황등면 죽촌리,36.0259504465871,126.935797915357,20061128,415004
익산시,금성축산,닭,기타,,전라북도 익산시 용동면 흥왕리,36.0989667464236,126.996211031707,20080423,415099
익산시,변재순,닭,원종계,,전라북도 익산시 여산면 두여리,36.0764451835065,127.069150037418,20080423,415004
익산시,우리농장,닭,종계,,전라북도 익산시 함열읍 다송리,36.0352793484993,126.959047313858,20140306,415005
익산시,신 정란,오리,육용오리,,전라북도 익산시 신흥동,35.9404144308463,126.987600777718,20150306,416230
익산시,하림103농장,닭,원종계,,전라북도 익산시 망성면 무형리,36.12632820705,127.049811334738,20101231,415004
익산시,우리오리농장,오리,종오리,,전라북도 익산시 신흥동,35.9404144308463,126.987600777718,20201230,416210
익산시,명승양계농장 강병옥,닭,산란계,,전라북도 익산시 함열읍 석매리,36.0549198121404,126.961856195476,20170321,415003
익산시,동진,닭,종계,,전라북도 익산시 황등면 죽촌리,36.0259504465871,126.935797915357,20170330,415005
익산시,오용진,닭,토종닭,,전라북도 익산시 금강동,35.9208385622411,126.981119890091,20170613,415002
익산시,박정순,닭,토종닭,,전라북도 익산시 오산면 장신리,35.9534263389663,126.918165911361,20170613,415002
익산시,고현수,닭,토종닭,,전라북도 익산시 용안면 칠목리,36.0907189332774,126.970966122573,20170405,415002
익산시,,닭,백세미,,전라북도 익산시 용동면 화배리,36.0900733160501,127.007830244444,20170309,415008
익산시,,닭,종계,,전라북도 익산시 용동면 대조리,36.1104951546718,127.002785498532,20170309,415005
익산시,,닭,종계,,전라북도 익산시 함열읍 석매리,36.0549198121404,126.961856195476,20170325,415005
